"district","shehia","d_s","year","dog_pop_est","dogs_vacc","vc_est","vc_waning_est","human_exposures","animal_cases"
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",6,34,25,0.735294117647059,0.735294117647059,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",6,76,67,0.893333333333333,0.291272401901708,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",6,20,9,0.45,0.189618333638012,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",6,46,39,0.847826086956522,0.847826086956522,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",6,20,15,0.75,0.75,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",6,17,13,0.764705882352941,0.764705882352941,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",6,79,69,0.873417721518987,0.822784810126582,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",6,36,30,0.833333333333333,0.833333333333333,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",6,41,36,0.878048780487805,0.878048780487805,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",6,15,7,0.466666666666667,0.466666666666667,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",6,7,0,0,0.0521047116019759,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",6,41,26,0.634146341463415,0.634146341463415,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",6,66,55,0.833333333333333,0.757575757575758,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",6,5,0,0,0.0729465962427662,0,0
"Chake Chake","Wara","Chake Chake_Wara",6,16,7,0.4375,0.112868055736912,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",6,27,25,0.925925925925926,0.925925925925926,0,0
"Chake Chake","Matale","Chake Chake_Matale",6,67,59,0.880597014925373,0.671641791044776,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",6,31,22,0.709677419354839,0.709677419354839,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",6,42,33,0.785714285714286,0.785714285714286,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",6,16,12,0.75,0.75,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",6,41,35,0.853658536585366,0.853658536585366,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",6,21,11,0.523809523809524,0.523809523809524,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",6,37,34,0.918918918918919,0.918918918918919,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",6,5,0,0,0.0364732981213831,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",6,37,35,0.945945945945946,0.945945945945946,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",6,5,3,0.6,0.6,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",6,22,19,0.863636363636364,0.00322782458768351,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",6,3,1,0.333333333333333,0.00473414272860248,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",6,9,0,0,0.225736111473824,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",6,21,15,0.714285714285714,0.476190476190476,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",6,4,1,0.25,0.310387153276508,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",6,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",6,12,4,0.333333333333333,0.225736111473824,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",6,33,24,0.705882352941177,0.14365025275607,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",6,8,6,0.75,0.258932598455269,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",6,34,25,0.735294117647059,0.735294117647059,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",6,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",6,20,11,0.55,0.55,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",6,56,43,0.767857142857143,0.767857142857143,0,0
"Mkoani","Muambe","Mkoani_Muambe",6,21,11,0.523809523809524,0.523809523809524,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",6,15,11,0.733333333333333,0.733333333333333,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",6,12,6,0.5,0.5,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",6,32,27,0.84375,0.84375,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",6,27,19,0.703703703703704,0.703703703703704,0,0
"Mkoani","Chambani","Mkoani_Chambani",6,33,23,0.696969696969697,0.696969696969697,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",6,4,0,0,0.104209423203952,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",6,21,20,0.952380952380952,0.952380952380952,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",6,13,5,0.384615384615385,0.384615384615385,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",6,11,7,0.636363636363636,0.636363636363636,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",6,10,8,0.8,0.8,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",6,42,20,0.476190476190476,0.476190476190476,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",6,11,0,0,0.215475379134105,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",6,33,22,0.647058823529412,0.153910985095789,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",6,11,0,0,0.246257576153262,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",6,33,20,0.606060606060606,0.606060606060606,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",6,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",6,17,0,0,0.278850490644136,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",6,26,22,0.846153846153846,0.846153846153846,0,0
"Mkoani","Minazini","Mkoani_Minazini",6,13,10,0.769230769230769,0.769230769230769,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",6,3,3,1,1,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",6,24,14,0.583333333333333,0.583333333333333,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",6,8,4,0.5,0.5,0,0
"Wete","Kipangani","Wete_Kipangani",6,23,0,0,0.244737135626211,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",6,104,0,0,0.336707688611872,0,0
"Wete","Fundo","Wete_Fundo",6,47,0,0,0.336183493974698,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",6,25,0,0,0.101715000159759,0,0
"Wete","Kambini","Wete_Kambini",6,15,0,0,0.142347965917214,0,0
"Wete","Kojani","Wete_Kojani",6,7,0,0,0.0610062711073776,0,0
"Wete","Ole","Wete_Ole",6,73,0,0,0.286967109073276,0,0
"Wete","Kangagani","Wete_Kangagani",6,13,0,0,0.164247652981401,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",6,22,0,0,0.0722994216803108,0,0
"Wete","Piki","Wete_Piki",6,31,0,0,0.303063411307617,0,0
"Wete","Kisiwani","Wete_Kisiwani",6,18,0,0,0.355869914793036,0,0
"Wete","Gando","Wete_Gando",6,44,0,0,0.262049664529417,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",6,39,0,0,0.240896557706055,0,0
"Wete","Pandani","Wete_Pandani",6,99,0,0,0.280382357109665,0,0
"Wete","Shengejuu","Wete_Shengejuu",6,14,0,0,0.305031355536888,0,0
"Wete","Bopwe","Wete_Bopwe",6,23,0,0,0.222805511870422,0,0
"Wete","Utaani","Wete_Utaani",6,7,0,0,0.183018813322133,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",6,13,0,0,0.164247652981401,0,0
"Wete","Selem","Wete_Selem",6,12,0,0,0.142347965917214,0,0
"Wete","Kinyikani","Wete_Kinyikani",6,20,0,0,0.362987313088896,0,0
"Wete","Chwale","Wete_Chwale",6,40,0,0,0.362987313088896,0,0
"Wete","Maziwani","Wete_Maziwani",6,8,0,0,0.160141461656866,0,0
"Wete","Mpambani","Wete_Mpambani",6,11,0,0,0.271755207660136,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",6,26,0,0,0.319245702619254,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",6,23,0,0,0.148537007913615,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",6,12,0,0,0.284695931834429,0,0
"Wete","Junguni","Wete_Junguni",6,69,0,0,0.0733472393858226,0,0
"Wete","Kiungoni","Wete_Kiungoni",6,15,0,0,0.3985743045682,0,0
"Wete","Pembeni","Wete_Pembeni",6,23,0,0,0.389909645773239,0,0
"Wete","Kizimbani","Wete_Kizimbani",6,24,0,0,0.19572845313617,0,0
"Wete","Limbani","Wete_Limbani",6,23,0,0,0.148537007913615,0,0
"Wete","Jadida","Wete_Jadida",6,13,0,0,0.0985485917888407,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",6,31,0,0,0.151531705653809,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",6,20,0,0,0.29893072842615,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",6,26,0,0,0.147822887683261,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",6,37,0,0,0.265459720223994,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",6,12,0,0,0.249108940355125,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",6,8,0,0,0.106760974437911,0,0
"Micheweni","Finya","Micheweni_Finya",6,42,0,0,0.274528219983199,0,0
"Micheweni","Konde","Micheweni_Konde",6,77,0,0,0.332761478767514,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",6,29,0,0,0.250336077992342,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",6,18,0,0,0.0481996144535406,0,0
"Micheweni","Makangale","Micheweni_Makangale",6,43,0,0,0.258212589338203,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",6,11,0,0,0.23293303513726,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",6,38,0,0,0.146093965020299,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",6,14,0,0,0.0284907096669203,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",6,30,0,0,0.00664783225561473,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",6,25,0,0,0.375798630021446,0,0
"Micheweni","Chimba","Micheweni_Chimba",6,15,0,0,0.313165525017871,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",6,51,0,0,0.11908140041463,0,0
"Micheweni","Sizini","Micheweni_Sizini",6,21,0,0,0.162683389619673,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",6,31,0,0,0.179082924863592,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",6,22,0,0,0.111735469869571,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",6,45,0,0,0.256226338650986,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",6,25,0,0,0.256226338650986,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",6,19,0,0,0.224759946185075,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",6,10,0,0,0.213521948875821,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",6,11,0,0,0.34939955270589,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",6,27,0,0,0.00561360325200083,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",6,34,0,0,0.290629841320049,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",6,75,0,0,0.381492548658134,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",6,20,0,0,0.192169753988239,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",6,46,0,0,0.335108843122074,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",6,20,0,0,0.29644243814645,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",6,17,0,0,0.302255034972851,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",6,79,0,0,0.34683358941391,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",6,36,0,0,0.329380486829389,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",6,41,0,0,0.347054561732429,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",6,15,0,0,0.184453072624458,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",6,7,0,0,0.0205947303282765,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",6,41,0,0,0.250650516806754,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",6,66,0,0,0.331788616644266,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",6,5,0,0,0.0288326224595871,0,0
"Chake Chake","Wara","Chake Chake_Wara",6,16,0,0,0.186831705266344,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",6,27,0,0,0.365978318699321,0,0
"Chake Chake","Matale","Chake Chake_Matale",6,67,0,0,0.354703893392687,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",6,31,0,0,0.280504672654705,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",6,42,0,0,0.310558744724852,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",6,16,0,0,0.29644243814645,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",6,41,0,0,0.337414157239862,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",6,21,0,0,0.207039163149902,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",6,37,0,0,0.363208753044299,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",6,5,0,0,0.0144163112297935,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",6,37,0,0,0.373891363427955,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",6,5,0,0,0.23715395051716,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",6,22,0,0,0.368810638967328,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",6,3,0,0,0.142347965917214,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",6,9,0,0,0.0892236843506656,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",6,21,0,0,0.289894539557661,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",6,4,0,0,0.122682565982165,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",6,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",6,12,0,0,0.142347965917214,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",6,34,0,0,0.301442751354101,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",6,8,0,0,0.320282923313732,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",6,34,0,0,0.290629841320049,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",6,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",6,20,0,0,0.217391121307397,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",6,56,0,0,0.303500591435651,0,0
"Mkoani","Muambe","Mkoani_Muambe",6,21,0,0,0.207039163149902,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",6,15,0,0,0.289854828409862,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",6,12,0,0,0.197628292097633,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",6,32,0,0,0.333497742914756,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",6,27,0,0,0.278143522211484,0,0
"Mkoani","Chambani","Mkoani_Chambani",6,33,0,0,0.275481861711853,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",6,4,0,0,0.041189460656553,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",6,21,0,0,0.37643484209073,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",6,13,0,0,0.152021763152026,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",6,11,0,0,0.25152691721517,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",6,10,0,0,0.316205267356213,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",6,42,0,0,0.188217421045365,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",6,11,0,0,0.0851680623347263,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",6,34,0,0,0.276322522074592,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",6,11,0,0,0.0973349283825443,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",6,33,0,0,0.239549444966828,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",6,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",6,17,0,0,0.110217492433175,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",6,26,0,0,0.334447878934456,0,0
"Mkoani","Minazini","Mkoani_Minazini",6,13,0,0,0.304043526304051,0,0
"Mkoani","Mgagadu","Mkoani_Mgagadu",6,3,0,0,0.395256584195267,0,0
"Mkoani","Mkungu","Mkoani_Mkungu",6,24,0,0,0.230566340780572,0,0
"Mkoani","Changaweni","Mkoani_Changaweni",6,8,0,0,0.197628292097633,0,0
"Wete","Kipangani","Wete_Kipangani",6,4,0,0,0,0,0
"Wete","Mtambwe Kaskazini","Wete_Mtambwe Kaskazini",6,150,25,0.166666666666667,0.104782391464309,0,0
"Wete","Fundo","Wete_Fundo",6,89,8,0.0898876404494382,0.0565118515762564,0,0
"Wete","Mchanga Mdogo","Wete_Mchanga Mdogo",6,25,9,0.36,0.226329965562907,0,0
"Wete","Kambini","Wete_Kambini",6,15,0,0,0,0,0
"Wete","Kojani","Wete_Kojani",6,66,0,0,0,0,0
"Wete","Ole","Wete_Ole",6,30,24,0.8,0.502955479028682,0,0
"Wete","Kangagani","Wete_Kangagani",6,13,0,0,0,0,0
"Wete","Kiuyu Minungwini","Wete_Kiuyu Minungwini",6,7,0,0,0,0,0
"Wete","Piki","Wete_Piki",6,34,13,0.382352941176471,0.240383133359296,0,0
"Wete","Kisiwani","Wete_Kisiwani",6,65,9,0.138461538461538,0.0870499867549641,0,0
"Wete","Gando","Wete_Gando",6,70,16,0.228571428571429,0.143701565436766,0,0
"Wete","Ukunjwi","Wete_Ukunjwi",6,88,0,0,0,0,0
"Wete","Pandani","Wete_Pandani",6,31,30,0.967741935483871,0.608413885921792,0,0
"Wete","Shengejuu","Wete_Shengejuu",6,21,12,0.571428571428571,0.359253913591916,0,0
"Wete","Bopwe","Wete_Bopwe",6,23,0,0,0,0,0
"Wete","Utaani","Wete_Utaani",6,19,0,0,0,0,0
"Wete","Mtambwe Kusini","Wete_Mtambwe Kusini",6,134,0,0,0,0,0
"Wete","Selem","Wete_Selem",6,12,0,0,0,0,0
"Wete","Kinyikani","Wete_Kinyikani",6,16,0,0,0,0,0
"Wete","Chwale","Wete_Chwale",6,17,0,0,0,0,0
"Wete","Maziwani","Wete_Maziwani",6,7,0,0,0,0,0
"Wete","Mpambani","Wete_Mpambani",6,28,0,0,0,0,0
"Wete","Mjini Ole","Wete_Mjini Ole",6,12,9,0.75,0.471520761589389,0,0
"Wete","Kiuyu Kigongoni","Wete_Kiuyu Kigongoni",6,13,0,0,0,0,0
"Wete","Mzambarauni Takao","Wete_Mzambarauni Takao",6,45,11,0.244444444444444,0.153680840814319,0,0
"Wete","Junguni","Wete_Junguni",6,40,18,0.45,0.282912456953633,0,0
"Wete","Kiungoni","Wete_Kiungoni",6,21,0,0,0,0,0
"Wete","Pembeni","Wete_Pembeni",6,10,0,0,0,0,0
"Wete","Kizimbani","Wete_Kizimbani",6,18,0,0,0,0,0
"Wete","Limbani","Wete_Limbani",6,44,10,0.227272727272727,0.142885079269512,0,0
"Wete","Jadida","Wete_Jadida",6,33,0,0,0,0,0
"Micheweni","Micheweni","Micheweni_Micheweni",6,30,0,0,0,0,0
"Micheweni","Msuka Mashariki","Micheweni_Msuka Mashariki",6,66,0,0,0,0,0
"Micheweni","Kinowe","Micheweni_Kinowe",6,44,0,0,0,0,0
"Micheweni","Tumbe Mashariki","Micheweni_Tumbe Mashariki",6,25,0,0,0,0,0
"Micheweni","Mgogoni","Micheweni_Mgogoni",6,79,18,0.227848101265823,0.143246813647409,0,0
"Micheweni","Shumba Viamboni","Micheweni_Shumba Viamboni",6,48,0,0,0,0,0
"Micheweni","Finya","Micheweni_Finya",6,120,12,0.1,0.0628694348785852,0,0
"Micheweni","Konde","Micheweni_Konde",6,65,21,0.323076923076923,0.203116635761583,0,0
"Micheweni","Wingwi Mapofu","Micheweni_Wingwi Mapofu",6,27,10,0.37037037037037,0.232849758809575,0,0
"Micheweni","Kiuyu Mbuyuni","Micheweni_Kiuyu Mbuyuni",6,46,0,0,0,0,0
"Micheweni","Makangale","Micheweni_Makangale",6,104,0,0,0,0,0
"Micheweni","Wingwi Njuguni","Micheweni_Wingwi Njuguni",6,26,0,0,0,0,0
"Micheweni","Shumba Mjini","Micheweni_Shumba Mjini",6,44,0,0,0,0,0
"Micheweni","Majenzi","Micheweni_Majenzi",6,13,0,0,0,0,0
"Micheweni","Mjini Wingwi","Micheweni_Mjini Wingwi",6,30,0,0,0,0,0
"Micheweni","Msuka Magharibi","Micheweni_Msuka Magharibi",6,44,0,0,0,0,0
"Micheweni","Chimba","Micheweni_Chimba",6,47,0,0,0,0,0
"Micheweni","Tumbe Magharibi","Micheweni_Tumbe Magharibi",6,21,21,1,0.628694348785852,0,0
"Micheweni","Sizini","Micheweni_Sizini",6,27,0,0,0,0,0
"Micheweni","Kinyasini","Micheweni_Kinyasini",6,56,11,0.196428571428571,0.123493532797221,0,0
"Micheweni","Mihogoni","Micheweni_Mihogoni",6,77,8,0.103896103896104,0.0653188933803483,0,0
"Micheweni","Kifundi","Micheweni_Kifundi",6,77,0,0,0,0,0
"Micheweni","Maziwa Ng'ombe","Micheweni_Maziwa Ng'ombe",6,54,0,0,0,0,0
"Micheweni","Tondooni","Micheweni_Tondooni",6,68,0,0,0,0,0
"Micheweni","Mtemani","Micheweni_Mtemani",6,38,0,0,0,0,0
"Micheweni","Wingwi Mjananza","Micheweni_Wingwi Mjananza",6,22,0,0,0,0,0
"Micheweni","Mlindo","Micheweni_Mlindo",6,13,0,0,0,0,0
"Chake Chake","Chanjaani","Chake Chake_Chanjaani",6,47,15,0.319148936170213,0.200647132591229,0,0
"Chake Chake","Wawi","Chake Chake_Wawi",6,74,40,0.540540540540541,0.339834783127488,0,0
"Chake Chake","Pujini","Chake Chake_Pujini",6,12,7,0.583333333333333,0.36673837012508,0,0
"Chake Chake","Ziwani","Chake Chake_Ziwani",6,53,22,0.415094339622642,0.26096746553375,0,0
"Chake Chake","Ndagoni","Chake Chake_Ndagoni",6,21,16,0.761904761904762,0.479005218122554,0,0
"Chake Chake","Kwale","Chake Chake_Kwale",6,5,0,0,0,0,0
"Chake Chake","Vitongoji","Chake Chake_Vitongoji",6,33,15,0.454545454545455,0.285770158539024,0,0
"Chake Chake","Ng'ambwa","Chake Chake_Ng'ambwa",6,63,22,0.349206349206349,0.219544058306171,0,0
"Chake Chake","Shungi","Chake Chake_Shungi",6,20,0,0,0,0,0
"Chake Chake","Chonga","Chake Chake_Chonga",6,51,13,0.254901960784314,0.160255422239531,0,0
"Chake Chake","Mgelema","Chake Chake_Mgelema",6,30,0,0,0,0,0
"Chake Chake","Kilindi","Chake Chake_Kilindi",6,46,0,0,0,0,0
"Chake Chake","Tibirinzi","Chake Chake_Tibirinzi",6,38,0,0,0,0,0
"Chake Chake","Chachani","Chake Chake_Chachani",6,4,0,0,0,0,0
"Chake Chake","Wara","Chake Chake_Wara",6,62,0,0,0,0,0
"Chake Chake","Mvumoni","Chake Chake_Mvumoni",6,33,13,0.393939393939394,0.247667470733821,0,0
"Chake Chake","Matale","Chake Chake_Matale",6,44,37,0.840909090909091,0.528674793297194,0,0
"Chake Chake","Wesha","Chake Chake_Wesha",6,20,8,0.4,0.251477739514341,0,0
"Chake Chake","Uwandani","Chake Chake_Uwandani",6,16,12,0.75,0.471520761589389,0,0
"Chake Chake","Madungu","Chake Chake_Madungu",6,33,0,0,0,0,0
"Chake Chake","Mgogoni","Chake Chake_Mgogoni",6,27,18,0.666666666666667,0.419129565857235,0,0
"Chake Chake","Dodo","Chake Chake_Dodo",6,21,21,1,0.628694348785852,0,0
"Chake Chake","Mbuzini","Chake Chake_Mbuzini",6,25,0,0,0,0,0
"Chake Chake","Michungwani","Chake Chake_Michungwani",6,5,0,0,0,0,0
"Chake Chake","Kibokoni","Chake Chake_Kibokoni",6,54,9,0.166666666666667,0.104782391464309,0,0
"Chake Chake","Kichungwani","Chake Chake_Kichungwani",6,13,14,1,0.628694348785852,0,0
"Chake Chake","Msingini","Chake Chake_Msingini",6,14,0,0,0,0,0
"Chake Chake","Mkoroshoni","Chake Chake_Mkoroshoni",6,14,0,0,0,0,0
"Chake Chake","Mfikiwa","Chake Chake_Mfikiwa",6,20,0,0,0,0,0
"Mkoani","Ng'ombeni","Mkoani_Ng'ombeni",6,19,0,0,0,0,0
"Mkoani","Makombeni","Mkoani_Makombeni",6,10,5,0.5,0.314347174392926,0,0
"Mkoani","Makoongwe","Mkoani_Makoongwe",6,0,0,0,NA,0,0
"Mkoani","Shidi","Mkoani_Shidi",6,7,0,0,0,0,0
"Mkoani","Mkanyageni","Mkoani_Mkanyageni",6,28,7,0.25,0.157173587196463,0,0
"Mkoani","Michenzani","Mkoani_Michenzani",6,39,6,0.153846153846154,0.0967222075055157,0,0
"Mkoani","Chokocho","Mkoani_Chokocho",6,45,0,0,0,0,0
"Mkoani","Kisiwa Panza","Mkoani_Kisiwa Panza",6,0,0,0,NA,0,0
"Mkoani","Kangani","Mkoani_Kangani",6,41,8,0.195121951219512,0.122672068055776,0,0
"Mkoani","Kengeja","Mkoani_Kengeja",6,62,21,0.338709677419355,0.212944860072627,0,0
"Mkoani","Muambe","Mkoani_Muambe",6,22,9,0.409090909090909,0.257193142685121,0,0
"Mkoani","Kiwani","Mkoani_Kiwani",6,19,0,0,0,0,0
"Mkoani","Mtambile","Mkoani_Mtambile",6,23,0,0,0,0,0
"Mkoani","Mizingani","Mkoani_Mizingani",6,13,12,0.923076923076923,0.580333245033094,0,0
"Mkoani","Ngwachani","Mkoani_Ngwachani",6,61,13,0.213114754098361,0.133984041544526,0,0
"Mkoani","Chambani","Mkoani_Chambani",6,70,0,0,0,0,0
"Mkoani","Wambaa","Mkoani_Wambaa",6,36,0,0,0,0,0
"Mkoani","Mbuguani","Mkoani_Mbuguani",6,32,0,0,0,0,0
"Mkoani","Uweleni","Mkoani_Uweleni",6,23,0,0,0,0,0
"Mkoani","Mtangani","Mkoani_Mtangani",6,34,0,0,0,0,0
"Mkoani","Ukutini","Mkoani_Ukutini",6,34,3,0.0882352941176471,0.0554730307752223,0,0
"Mkoani","Chumbageni","Mkoani_Chumbageni",6,101,13,0.128712871287129,0.0809210547942186,0,0
"Mkoani","Mbuyuni","Mkoani_Mbuyuni",6,13,0,0,0,0,0
"Mkoani","Stahabu","Mkoani_Stahabu",6,65,8,0.123076923076923,0.0773777660044126,0,0
"Mkoani","Kuukuu","Mkoani_Kuukuu",6,70,0,0,0,0,0
"Mkoani","Mjimbini","Mkoani_Mjimbini",6,43,10,0.232558139534884,0.146207988089733,0,0
"Mkoani","Shamiani","Mkoani_Shamiani",6,0,0,0,NA,0,0
"Mkoani","Jombwe","Mkoani_Jombwe",6,5,7,1,0.628694348785852,0,0
"Mkoani","Kendwa","Mkoani_Kendwa",6,32,0,0,0,0,0
"Mkoani","Minazini","Mkoani_Minazini",6,29,6,0.206896551724138,0.130074692852245,0,0
