Region_Cod,Region_Nam,District_C,District_N,Ward_Code,Ward_Name,Vil_Mtaa_C,Vil_Mtaa_N
01,Dodoma,05,Dodoma Urban,192,Kilimani,04,Imagi
01,Dodoma,05,Dodoma Urban,202,Kikuyu Kusini,01,Kikuyu Kusini
01,Dodoma,05,Dodoma Urban,202,Kikuyu Kusini,02,Kikuyu Kusini
01,Dodoma,05,Dodoma Urban,202,Kikuyu Kusini,03,Kikuyu Kusini
01,Dodoma,05,Dodoma Urban,202,Kikuyu Kusini,04,Kikuyu Kusini
01,Dodoma,05,Dodoma Urban,202,Kikuyu Kusini,05,Kikuyu Kusini
01,Dodoma,05,Dodoma Urban,212,Kikuyu Kaskazini,01,Kikuyu Kaskazini
01,Dodoma,05,Dodoma Urban,212,Kikuyu Kaskazini,02,Kikuyu Kaskazini
01,Dodoma,05,Dodoma Urban,212,Kikuyu Kaskazini,03,Kikuyu Kaskazini
01,Dodoma,05,Dodoma Urban,212,Kikuyu Kaskazini,04,Kikuyu Kaskazini
01,Dodoma,05,Dodoma Urban,212,Kikuyu Kaskazini,05,Kikuyu Kaskazini
01,Dodoma,05,Dodoma Urban,221,Mkonze,01,Mkonze
01,Dodoma,05,Dodoma Urban,221,Mkonze,02,Michese
01,Dodoma,05,Dodoma Urban,231,Mbabala,01,Mbabala A
01,Dodoma,05,Dodoma Urban,231,Mbabala,02,Mbabala B
01,Dodoma,05,Dodoma Urban,241,Zuzu,01,Zuzu
01,Dodoma,05,Dodoma Urban,241,Zuzu,02,Chididimo
01,Dodoma,05,Dodoma Urban,252,Hazina,01,Hazina
01,Dodoma,05,Dodoma Urban,252,Hazina,02,Mlezi
01,Dodoma,05,Dodoma Urban,252,Hazina,03,Kinyambwa
01,Dodoma,05,Dodoma Urban,252,Hazina,04,Itega
01,Dodoma,05,Dodoma Urban,262,Madukani,01,Sululu
01,Dodoma,05,Dodoma Urban,262,Madukani,02,Mmasi
01,Dodoma,05,Dodoma Urban,262,Madukani,03,Jamali
01,Dodoma,05,Dodoma Urban,262,Madukani,04,Kamili
01,Dodoma,05,Dodoma Urban,262,Madukani,05,Relini
01,Dodoma,05,Dodoma Urban,272,Majengo,01,Mnyampala
01,Dodoma,05,Dodoma Urban,272,Majengo,02,Kitenge
01,Dodoma,05,Dodoma Urban,272,Majengo,03,Mausi
01,Dodoma,05,Dodoma Urban,272,Majengo,04,Fatina
01,Dodoma,05,Dodoma Urban,282,Kizota,01,Sokoine
01,Dodoma,05,Dodoma Urban,282,Kizota,02,Mkonongo
01,Dodoma,05,Dodoma Urban,282,Kizota,03,Relini
01,Dodoma,05,Dodoma Urban,282,Kizota,04,Bochela
01,Dodoma,05,Dodoma Urban,282,Kizota,05,Salama
01,Dodoma,05,Dodoma Urban,282,Kizota,06,Mtube
01,Dodoma,05,Dodoma Urban,282,Kizota,07,Kisabuje
01,Dodoma,05,Dodoma Urban,282,Kizota,08,Bwawani
01,Dodoma,05,Dodoma Urban,282,Kizota,09,Bochela
01,Dodoma,05,Dodoma Urban,291,Nala,01,Nala
01,Dodoma,05,Dodoma Urban,301,Mbalawala,01,Mbalawala
01,Dodoma,05,Dodoma Urban,301,Mbalawala,02,Lugala
01,Dodoma,05,Dodoma Urban,311,Ntyuka,01,Ntyuka
01,Dodoma,05,Dodoma Urban,322,Chigongwe,01,Msembeta
01,Dodoma,05,Dodoma Urban,322,Chigongwe,02,Chigongwe
01,Dodoma,05,Dodoma Urban,322,Chigongwe,03,Nghambala
01,Dodoma,05,Dodoma Urban,332,Chang'ombe,01,Hamvu
01,Dodoma,05,Dodoma Urban,332,Chang'ombe,02,Mazengo
01,Dodoma,05,Dodoma Urban,332,Chang'ombe,03,Chang'ombe Juu
01,Dodoma,05,Dodoma Urban,332,Chang'ombe,04,Chilewa
01,Dodoma,05,Dodoma Urban,341,Iyumbu,01,Iyumbu
01,Dodoma,05,Dodoma Urban,351,Chahwa,01,Mahoma Makulu
01,Dodoma,05,Dodoma Urban,351,Chahwa,02,Chahwa
01,Dodoma,05,Dodoma Urban,362,Mnadani,01,Karume
01,Dodoma,05,Dodoma Urban,362,Mnadani,02,Mnadani
01,Dodoma,05,Dodoma Urban,362,Mnadani,03,Mbwanga
01,Dodoma,05,Dodoma Urban,362,Mnadani,04,Ndachi
01,Dodoma,05,Dodoma Urban,372,Ipagala,01,Mlimwa West
01,Dodoma,05,Dodoma Urban,372,Ipagala,02,Swaswa Street
01,Dodoma,05,Dodoma Urban,372,Ipagala,03,Ilazo
01,Dodoma,05,Dodoma Urban,372,Ipagala,04,Sulungai
01,Dodoma,05,Dodoma Urban,372,Ipagala,05,Ipagala
01,Dodoma,06,Bahi,011,Makanda,01,Makanda
01,Dodoma,06,Bahi,011,Makanda,02,Chonde
01,Dodoma,06,Bahi,021,Lamaiti,01,Bankolo
01,Dodoma,06,Bahi,021,Lamaiti,02,Lamaiti
01,Dodoma,06,Bahi,021,Lamaiti,03,Lukali
01,Dodoma,06,Bahi,031,Babayu,01,Kongogo
01,Dodoma,06,Bahi,031,Babayu,02,Babayu
01,Dodoma,06,Bahi,031,Babayu,03,Asanje
01,Dodoma,06,Bahi,041,Zanka,01,Zanka
01,Dodoma,06,Bahi,041,Zanka,02,Mayamaya
01,Dodoma,06,Bahi,041,Zanka,03,Mkondai
01,Dodoma,06,Bahi,051,Msisi,01,Kisima Cha Ndege
01,Dodoma,06,Bahi,051,Msisi,02,Mchito
01,Dodoma,06,Bahi,051,Msisi,03,Msisi
01,Dodoma,06,Bahi,051,Msisi,04,Tinai
01,Dodoma,06,Bahi,061,Mundemu,01,Nguji
01,Dodoma,06,Bahi,061,Mundemu,02,Mundemu
01,Dodoma,06,Bahi,061,Mundemu,03,Chilungulu
01,Dodoma,06,Bahi,071,Bahi,01,Uhelela
01,Dodoma,06,Bahi,071,Bahi,02,Bahi Sokoni
01,Dodoma,06,Bahi,071,Bahi,03,Nagulo Bahi
01,Dodoma,06,Bahi,081,Mpamantwa,01,Bahi Makulu
01,Dodoma,06,Bahi,081,Mpamantwa,02,Mpamantwa
01,Dodoma,06,Bahi,081,Mpamantwa,03,Mkakatika
01,Dodoma,06,Bahi,091,Ibihwa,01,Mnkola
01,Dodoma,06,Bahi,091,Ibihwa,02,Ibihwa
01,Dodoma,06,Bahi,101,Ilindi,01,Mindola
01,Dodoma,06,Bahi,101,Ilindi,02,Ilindi
01,Dodoma,06,Bahi,111,Kigwe,01,Kigwe
01,Dodoma,06,Bahi,111,Kigwe,02,Mpinga
01,Dodoma,06,Bahi,111,Kigwe,03,Mzogole
01,Dodoma,06,Bahi,121,Chikola,01,Chimendeli
01,Dodoma,06,Bahi,121,Chikola,01,Cimendeli
01,Dodoma,06,Bahi,121,Chikola,02,Nghulagano
01,Dodoma,06,Bahi,121,Chikola,03,Chikola
01,Dodoma,06,Bahi,131,Chipanga,01,Chipanga B
01,Dodoma,06,Bahi,131,Chipanga,02,Chipanga A
01,Dodoma,06,Bahi,131,Chipanga,03,Chiguluka
01,Dodoma,06,Bahi,141,Chali,01,Chali Igongo
01,Dodoma,06,Bahi,141,Chali,02,Chali Isanga
01,Dodoma,06,Bahi,141,Chali,03,Chali Makulu
01,Dodoma,06,Bahi,141,Chali,04,Chikopelo
01,Dodoma,06,Bahi,151,Nondwa,01,Nondwa
01,Dodoma,06,Bahi,151,Nondwa,02,Zejele
01,Dodoma,06,Bahi,151,Nondwa,03,Magaga
01,Dodoma,06,Bahi,151,Nondwa,04,Chifutuka
01,Dodoma,06,Bahi,161,Mpalanga,01,Nholi
01,Dodoma,06,Bahi,161,Mpalanga,02,Mpalanga
01,Dodoma,06,Bahi,161,Mpalanga,03,Chidilo
01,Dodoma,06,Bahi,171,Ibugule,01,Ibugule
01,Dodoma,06,Bahi,171,Ibugule,02,Nkhome
01,Dodoma,06,Bahi,181,Chibelela,01,Isangha
01,Dodoma,06,Bahi,181,Chibelela,02,Chibelela
01,Dodoma,06,Bahi,191,Mwitikira,01,Mwitikira
01,Dodoma,06,Bahi,191,Mwitikira,02,Mphangwe
01,Dodoma,06,Bahi,201,Mtitaa,01,Mtitaa
01,Dodoma,06,Bahi,201,Mtitaa,02,Nhyinila
01,Dodoma,07,Chemba,011,Makorongo,01,Maziwa
01,Dodoma,07,Chemba,011,Makorongo,02,Makorongo
01,Dodoma,07,Chemba,011,Makorongo,03,Khubunko
01,Dodoma,07,Chemba,011,Makorongo,04,Babayu
01,Dodoma,07,Chemba,011,Makorongo,05,Chase
01,Dodoma,07,Chemba,021,Ovada,01,Takwa
01,Dodoma,07,Chemba,021,Ovada,02,Kinyamsindo
01,Dodoma,07,Chemba,021,Ovada,03,Mengu
01,Dodoma,07,Chemba,021,Ovada,04,Ovada
01,Dodoma,07,Chemba,021,Ovada,05,Baaba
01,Dodoma,07,Chemba,021,Ovada,06,Jogolo
01,Dodoma,07,Chemba,021,Ovada,07,Dinae
01,Dodoma,07,Chemba,031,Msaada,01,Machiga
01,Dodoma,07,Chemba,031,Msaada,02,Changamka
01,Dodoma,07,Chemba,031,Msaada,03,Msaada
01,Dodoma,07,Chemba,031,Msaada,04,Majengo Mapya
01,Dodoma,07,Chemba,031,Msaada,05,Songambele
01,Dodoma,07,Chemba,041,Kimaha,01,Wisuzaje
01,Dodoma,07,Chemba,041,Kimaha,02,Mwaikisabe
01,Dodoma,07,Chemba,041,Kimaha,03,Chukuruma
01,Dodoma,07,Chemba,041,Kimaha,04,Mwailanje
01,Dodoma,07,Chemba,051,Churuku,01,Jinjo
01,Dodoma,07,Chemba,051,Churuku,02,Churuku
01,Dodoma,07,Chemba,051,Churuku,03,Kinkima
01,Dodoma,07,Chemba,061,Songoro,01,Madaha
01,Dodoma,07,Chemba,061,Songoro,02,Chioli
01,Dodoma,07,Chemba,061,Songoro,03,Songoro
01,Dodoma,07,Chemba,061,Songoro,04,Hamai
01,Dodoma,07,Chemba,071,Mondo,01,Mondo
01,Dodoma,07,Chemba,071,Mondo,02,Pongai
01,Dodoma,07,Chemba,071,Mondo,03,Waida
01,Dodoma,07,Chemba,081,Dalai,01,Dalai
01,Dodoma,07,Chemba,081,Dalai,02,Tandala
01,Dodoma,07,Chemba,081,Dalai,03,Mtakuja
01,Dodoma,07,Chemba,081,Dalai,04,Piho
01,Dodoma,07,Chemba,081,Dalai,05,Kelema Maziwani
01,Dodoma,07,Chemba,091,Jangalo,01,Mlongia
01,Dodoma,07,Chemba,091,Jangalo,02,Itolwa
01,Dodoma,07,Chemba,091,Jangalo,03,Jangalo
01,Dodoma,07,Chemba,103,Mrijo,01,Nkulari
01,Dodoma,07,Chemba,103,Mrijo,02,Mrijo Chini
01,Dodoma,07,Chemba,103,Mrijo,03,Mrijo Juu
01,Dodoma,07,Chemba,103,Mrijo,04,Magasa
01,Dodoma,07,Chemba,103,Mrijo,05,Isusumya
01,Dodoma,07,Chemba,111,Chandama,01,Mapango
01,Dodoma,07,Chemba,111,Chandama,02,Chandama
01,Dodoma,07,Chemba,111,Chandama,03,Soya
01,Dodoma,07,Chemba,121,Goima,01,Goima
01,Dodoma,07,Chemba,121,Goima,02,Jenjeluse
01,Dodoma,07,Chemba,121,Goima,03,Igunga
01,Dodoma,07,Chemba,121,Goima,04,Milambo
01,Dodoma,07,Chemba,121,Goima,05,Makamaka
01,Dodoma,07,Chemba,131,Chemba,01,Chemba
01,Dodoma,07,Chemba,131,Chemba,02,Chambalo
01,Dodoma,07,Chemba,131,Chemba,03,Ombiri
01,Dodoma,07,Chemba,131,Chemba,04,Pangalua
01,Dodoma,07,Chemba,131,Chemba,05,Kambi Ya Nyasa
01,Dodoma,07,Chemba,131,Chemba,06,Kidoka
01,Dodoma,07,Chemba,141,Paranga,01,Isini
01,Dodoma,07,Chemba,141,Paranga,02,Kelema Balai
01,Dodoma,07,Chemba,141,Paranga,03,Sori
01,Dodoma,07,Chemba,141,Paranga,04,Cheku
01,Dodoma,07,Chemba,141,Paranga,05,Paranga
01,Dodoma,07,Chemba,141,Paranga,06,Kelema Kuu
01,Dodoma,07,Chemba,151,Gwandi,01,Gwandi
01,Dodoma,07,Chemba,151,Gwandi,02,Rofati
01,Dodoma,07,Chemba,151,Gwandi,03,Tumbakose
01,Dodoma,07,Chemba,151,Gwandi,04,Hawelo
01,Dodoma,07,Chemba,151,Gwandi,05,Humekwa
01,Dodoma,07,Chemba,161,Farkwa,01,Bubutole
01,Dodoma,07,Chemba,161,Farkwa,02,Mombose
01,Dodoma,07,Chemba,161,Farkwa,03,Farkwa
01,Dodoma,07,Chemba,161,Farkwa,04,Donsee
01,Dodoma,07,Chemba,161,Farkwa,05,Bugenika
01,Dodoma,07,Chemba,161,Farkwa,06,Gonga
01,Dodoma,07,Chemba,171,Mpendo,01,Mpendo
01,Dodoma,07,Chemba,171,Mpendo,02,Kubi
01,Dodoma,07,Chemba,171,Mpendo,03,Hamia
01,Dodoma,07,Chemba,181,Sanzawa,01,Sanzawa
01,Dodoma,07,Chemba,181,Sanzawa,02,Gungi
01,Dodoma,07,Chemba,181,Sanzawa,03,Motto
01,Dodoma,07,Chemba,181,Sanzawa,04,Gumbu
01,Dodoma,07,Chemba,191,Kwamtoro,01,Kwamtoro
01,Dodoma,07,Chemba,191,Kwamtoro,02,Porobanguma
01,Dodoma,07,Chemba,191,Kwamtoro,03,Kurio
01,Dodoma,07,Chemba,191,Kwamtoro,04,Msera
01,Dodoma,07,Chemba,191,Kwamtoro,05,Ndoroboni
01,Dodoma,07,Chemba,201,Lalta,01,Magambua
01,Dodoma,07,Chemba,201,Lalta,02,Manantu
01,Dodoma,07,Chemba,201,Lalta,03,Wairo
01,Dodoma,07,Chemba,201,Lalta,04,Handa
01,Dodoma,07,Chemba,201,Lalta,05,Lahoda
01,Dodoma,07,Chemba,201,Lalta,06,Ilasee
01,Dodoma,07,Chemba,201,Lalta,07,Kisande
02,Arusha,01,Monduli,011,Engaruka,01,Engaruka Juu
02,Arusha,01,Monduli,011,Engaruka,02,Engaruka Chini
02,Arusha,01,Monduli,021,Selela,01,Selela
02,Arusha,01,Monduli,021,Selela,02,Mbaash
02,Arusha,01,Monduli,031,Monduli juu,01,Emairete
02,Arusha,01,Monduli,031,Monduli juu,02,Eluay
02,Arusha,01,Monduli,031,Monduli juu,03,Enguiki
02,Arusha,01,Monduli,031,Monduli juu,04,Mfereji
02,Arusha,01,Monduli,043,Engutoto,01,Ngarash Sinoni
02,Arusha,01,Monduli,043,Engutoto,02,Olarash
02,Arusha,01,Monduli,043,Engutoto,03,Mlimani
02,Arusha,01,Monduli,052,Monduli Mjini,02,Magharibi
02,Arusha,01,Monduli,052,Monduli Mjini,02,Sabasaba
02,Arusha,01,Monduli,052,Monduli Mjini,03,Mashariki
02,Arusha,01,Monduli,052,Monduli Mjini,04,Sinoni Kati
02,Arusha,01,Monduli,061,Moita,01,Moita Kipok
02,Arusha,01,Monduli,061,Moita,02,Moita Kilorit
02,Arusha,01,Monduli,061,Moita,03,Moita Bwawani
02,Arusha,01,Monduli,061,Moita,04,Kilimatinde
02,Arusha,01,Monduli,071,Sepeko,01,Arkaria
02,Arusha,01,Monduli,071,Sepeko,01,Lashaine
02,Arusha,01,Monduli,071,Sepeko,02,Lendikinya
02,Arusha,01,Monduli,071,Sepeko,04,Arkatani
02,Arusha,01,Monduli,071,Sepeko,05,Mti Mmoja
02,Arusha,01,Monduli,081,Lolkisale,01,Lolkisale
02,Arusha,01,Monduli,081,Lolkisale,02,Tukusi
02,Arusha,01,Monduli,091,Makuyuni,01,Makuyuni
02,Arusha,01,Monduli,091,Makuyuni,02,Naiti
02,Arusha,01,Monduli,091,Makuyuni,03,Mbuyuni
02,Arusha,01,Monduli,101,Esilalei,01,Losirwa
02,Arusha,01,Monduli,101,Esilalei,02,Esilalei
02,Arusha,01,Monduli,101,Esilalei,03,Esilalei
02,Arusha,01,Monduli,113,Mto wa Mbu,03,Barabarani
02,Arusha,01,Monduli,121,Lepurko,01,Losimingori
02,Arusha,01,Monduli,121,Lepurko,02,Lepurko
02,Arusha,01,Monduli,131,Meserani,01,Meserani Juu
02,Arusha,01,Monduli,131,Meserani,02,Meserani
02,Arusha,01,Monduli,131,Meserani,03,Naalarami
02,Arusha,01,Monduli,141,Mswakini,01,Mswakini Chini
02,Arusha,01,Monduli,141,Mswakini,02,Mswakini Juu
02,Arusha,01,Monduli,141,Mswakini,03,Naitolia
02,Arusha,01,Monduli,151,Majengo,01,Migombani
02,Arusha,01,Monduli,151,Majengo,02,Majengo
02,Arusha,02,Meru,011,Ngarenanyuki,01,Ngabobo
02,Arusha,02,Meru,011,Ngarenanyuki,02,Olkong'wado
02,Arusha,02,Meru,011,Ngarenanyuki,03,Kisimiri Chini
02,Arusha,02,Meru,011,Ngarenanyuki,04,Kisimiri Juu
02,Arusha,02,Meru,011,Ngarenanyuki,05,Uwiro
02,Arusha,02,Meru,021,Leguruki,01,Miririnyi
02,Arusha,02,Meru,021,Leguruki,02,Shishton
02,Arusha,02,Meru,021,Leguruki,03,Maruvano
02,Arusha,02,Meru,021,Leguruki,04,Leguruki
02,Arusha,02,Meru,021,Leguruki,05,Nkoasenga
02,Arusha,02,Meru,033,King'ori,01,King'ori
02,Arusha,02,Meru,033,King'ori,02,Nsengony
02,Arusha,02,Meru,033,King'ori,03,Ngajisosia
02,Arusha,02,Meru,033,King'ori,04,Kolila
02,Arusha,02,Meru,033,King'ori,05,Malula
02,Arusha,02,Meru,033,King'ori,06,Mareu
02,Arusha,02,Meru,043,Maji ya chai,01,Ngurdoto
02,Arusha,02,Meru,043,Maji ya chai,02,Maji Ya Chai
02,Arusha,02,Meru,043,Maji ya chai,03,Kitefu
02,Arusha,02,Meru,043,Maji ya chai,04,Imbaseny
02,Arusha,02,Meru,043,Maji ya chai,05,Ngongongare
02,Arusha,02,Meru,053,Kikatiti,01,Sakila
02,Arusha,02,Meru,053,Kikatiti,02,Kikatiti
02,Arusha,02,Meru,053,Kikatiti,03,Ngyeku
02,Arusha,02,Meru,061,Maroroni,01,Kwa Ugoro
02,Arusha,02,Meru,061,Maroroni,02,Maroroni
02,Arusha,02,Meru,061,Maroroni,03,Samaria
02,Arusha,02,Meru,073,Makiba,01,Majengo
02,Arusha,02,Meru,073,Makiba,02,Makiba
02,Arusha,02,Meru,073,Makiba,03,Patanumbe
02,Arusha,02,Meru,083,Mbuguni,01,Mkungani
02,Arusha,02,Meru,083,Mbuguni,02,Mbuguni
02,Arusha,02,Meru,083,Mbuguni,03,Shambarai
02,Arusha,02,Meru,083,Mbuguni,04,Msitu Wa Mbogo
02,Arusha,02,Meru,083,Mbuguni,05,Kikuletwa
02,Arusha,02,Meru,091,Kikwe,01,Nambala
02,Arusha,02,Meru,091,Kikwe,02,Kikwe
02,Arusha,02,Meru,091,Kikwe,03,Maweni
02,Arusha,02,Meru,091,Kikwe,04,Karangai
02,Arusha,02,Meru,091,Kikwe,05,Valeska
02,Arusha,02,Meru,103,Usariver,01,Lekitatu
02,Arusha,02,Meru,103,Usariver,02,Manyata
02,Arusha,02,Meru,103,Usariver,03,Kisambare
02,Arusha,02,Meru,103,Usariver,03,Madukani
02,Arusha,02,Meru,103,Usariver,03,Magadirisho
02,Arusha,02,Meru,103,Usariver,03,Ngarasero
02,Arusha,02,Meru,103,Usariver,03,Ngarasoro
02,Arusha,02,Meru,103,Usariver,03,Usa River
02,Arusha,02,Meru,113,Akoaranga,01,Nkoanekoli
02,Arusha,02,Meru,113,Akoaranga,02,Sangananu
02,Arusha,02,Meru,113,Akoaranga,03,Nshupu
02,Arusha,02,Meru,113,Akoaranga,04,Nkoaranga
02,Arusha,02,Meru,113,Akoaranga,05,Ngyani
02,Arusha,02,Meru,123,Poli,01,Poli
02,Arusha,02,Meru,123,Poli,02,Ndatu
02,Arusha,02,Meru,123,Poli,03,Njoro
02,Arusha,02,Meru,131,Seela Sing'isi,01,Seela
02,Arusha,02,Meru,131,Seela Sing'isi,02,Singisi
02,Arusha,02,Meru,143,Akheri,01,Akheri
02,Arusha,02,Meru,143,Akheri,02,Patandi
02,Arusha,02,Meru,143,Akheri,03,Nguruma
02,Arusha,02,Meru,151,Nkoanrua,01,Loita-Nkoamala
02,Arusha,02,Meru,151,Nkoanrua,02,Kipande-Nkoavele
02,Arusha,02,Meru,151,Nkoanrua,03,Nkoanrua
02,Arusha,02,Meru,151,Nkoanrua,04,Ambereni-Moivaro
02,Arusha,02,Meru,161,Songoro,01,Ushili
02,Arusha,02,Meru,161,Songoro,02,Sura
02,Arusha,02,Meru,161,Songoro,03,Urisho
02,Arusha,02,Meru,161,Songoro,04,Songoro
02,Arusha,02,Meru,161,Songoro,05,Mulala
02,Arusha,02,Meru,161,Songoro,06,Kilinga
02,Arusha,02,Meru,171,Nkoarisambu,01,Mfulony
02,Arusha,02,Meru,171,Nkoarisambu,02,Nkoarisambu
02,Arusha,02,Meru,171,Nkoarisambu,03,Kimundo
02,Arusha,03,Arusha Urban,012,Kati,01,Bondeni
02,Arusha,03,Arusha Urban,012,Kati,02,Pangani
02,Arusha,03,Arusha Urban,022,Kaloleni,01,Mita Mia Mbili
02,Arusha,03,Arusha Urban,022,Kaloleni,02,Kaloleni Mashariki
02,Arusha,03,Arusha Urban,022,Kaloleni,03,Kaloleni Magharibi
02,Arusha,03,Arusha Urban,032,Sekei,01,Goliondoi
02,Arusha,03,Arusha Urban,032,Sekei,02,Naura
02,Arusha,03,Arusha Urban,032,Sekei,03,Sanawari
02,Arusha,03,Arusha Urban,032,Sekei,04,Naurei
02,Arusha,03,Arusha Urban,032,Sekei,05,Mahakama
02,Arusha,03,Arusha Urban,032,Sekei,06,Aicc
02,Arusha,03,Arusha Urban,042,Kimandolu,01,Goliondoi
02,Arusha,03,Arusha Urban,042,Kimandolu,01,Naura
02,Arusha,03,Arusha Urban,042,Kimandolu,01,Sanawari
02,Arusha,03,Arusha Urban,042,Kimandolu,02,Mahakama
02,Arusha,03,Arusha Urban,042,Kimandolu,02,Naurei
02,Arusha,03,Arusha Urban,042,Kimandolu,02,Sanawari
02,Arusha,03,Arusha Urban,042,Kimandolu,03,Aicc
02,Arusha,03,Arusha Urban,042,Kimandolu,03,Kityangari
02,Arusha,03,Arusha Urban,042,Kimandolu,03,Tindigani
02,Arusha,03,Arusha Urban,042,Kimandolu,04,Goliondoi
02,Arusha,03,Arusha Urban,042,Kimandolu,04,Kityangari
02,Arusha,03,Arusha Urban,042,Kimandolu,04,Naura
02,Arusha,03,Arusha Urban,042,Kimandolu,04,Tindigani
02,Arusha,03,Arusha Urban,052,Baraa,01,Kiroshi
02,Arusha,03,Arusha Urban,052,Baraa,02,Ofisini
02,Arusha,03,Arusha Urban,052,Baraa,03,Kwa Mrefu
02,Arusha,03,Arusha Urban,052,Baraa,04,Sorenyi
02,Arusha,03,Arusha Urban,062,Oloirieni,01,Suye
02,Arusha,03,Arusha Urban,062,Oloirieni,02,Meiroti
02,Arusha,03,Arusha Urban,062,Oloirieni,03,Moivoi
02,Arusha,03,Arusha Urban,062,Oloirieni,04,Mwanama
02,Arusha,03,Arusha Urban,062,Oloirieni,05,Mbeshere
02,Arusha,03,Arusha Urban,062,Oloirieni,06,Roman Catholic
02,Arusha,03,Arusha Urban,072,Themi,01,Old Police Line
02,Arusha,03,Arusha Urban,072,Themi,02,Corridor
02,Arusha,03,Arusha Urban,072,Themi,03,Aicc Flats
02,Arusha,03,Arusha Urban,072,Themi,04,Themi Mashariki
02,Arusha,03,Arusha Urban,082,Lemara,01,Sunflag
02,Arusha,03,Arusha Urban,082,Lemara,02,Kikokwaru A
02,Arusha,03,Arusha Urban,082,Lemara,03,Korongoni
02,Arusha,03,Arusha Urban,082,Lemara,04,Kikokwaru B
02,Arusha,03,Arusha Urban,082,Lemara,05,Lemara Kati
02,Arusha,03,Arusha Urban,082,Lemara,06,Olepolos
02,Arusha,03,Arusha Urban,082,Lemara,07,Ilikirouwa
02,Arusha,03,Arusha Urban,092,Terrat,01,Bondeni Kati
02,Arusha,03,Arusha Urban,092,Terrat,02,Olkungu
02,Arusha,03,Arusha Urban,092,Terrat,03,Erangau
02,Arusha,03,Arusha Urban,092,Terrat,04,Laitayock
02,Arusha,03,Arusha Urban,092,Terrat,05,Engavunet
02,Arusha,03,Arusha Urban,092,Terrat,06,Imetong'wa
02,Arusha,03,Arusha Urban,092,Terrat,07,Masikiria
02,Arusha,03,Arusha Urban,092,Terrat,08,Olevolos
02,Arusha,03,Arusha Urban,092,Terrat,09,Elwanyi
02,Arusha,03,Arusha Urban,092,Terrat,10,Ngorienito
02,Arusha,03,Arusha Urban,092,Terrat,11,Madosoito
02,Arusha,03,Arusha Urban,092,Terrat,12,Oldonyo Kumur
02,Arusha,03,Arusha Urban,092,Terrat,13,Embararuwai
02,Arusha,03,Arusha Urban,092,Terrat,14,Kati
02,Arusha,03,Arusha Urban,092,Terrat,15,Murieti
02,Arusha,03,Arusha Urban,092,Terrat,16,Mashariki
02,Arusha,03,Arusha Urban,092,Terrat,17,Kati
02,Arusha,03,Arusha Urban,092,Terrat,18,Terrat
02,Arusha,03,Arusha Urban,092,Terrat,19,Mlimani
02,Arusha,03,Arusha Urban,102,Sokoni I,01,Longidong
02,Arusha,03,Arusha Urban,102,Sokoni I,02,Lolovono
02,Arusha,03,Arusha Urban,102,Sokoni I,03,Madukani
02,Arusha,03,Arusha Urban,102,Sokoni I,04,Kanisani
02,Arusha,03,Arusha Urban,102,Sokoni I,05,Sainevuno
02,Arusha,03,Arusha Urban,102,Sokoni I,06,Olevolos
02,Arusha,03,Arusha Urban,102,Sokoni I,07,Makao Mapya
02,Arusha,03,Arusha Urban,102,Sokoni I,08,Migungani
02,Arusha,03,Arusha Urban,102,Sokoni I,09,Olmukeya
02,Arusha,03,Arusha Urban,102,Sokoni I,10,Olnjavutian
02,Arusha,03,Arusha Urban,102,Sokoni I,11,Mlimani
02,Arusha,03,Arusha Urban,102,Sokoni I,12,Engosengiu
02,Arusha,03,Arusha Urban,102,Sokoni I,13,Muriet
02,Arusha,03,Arusha Urban,112,Daraja Mbili,01,Darajani
02,Arusha,03,Arusha Urban,112,Daraja Mbili,02,Ndarvoi
02,Arusha,03,Arusha Urban,112,Daraja Mbili,03,Kati
02,Arusha,03,Arusha Urban,112,Daraja Mbili,04,Sanare
02,Arusha,03,Arusha Urban,112,Daraja Mbili,05,Ally Nyanya
02,Arusha,03,Arusha Urban,112,Daraja Mbili,06,Jamhuri
02,Arusha,03,Arusha Urban,122,Unga Ltd,01,Osterbay
02,Arusha,03,Arusha Urban,122,Unga Ltd,02,Darajani
02,Arusha,03,Arusha Urban,122,Unga Ltd,03,Tindiga
02,Arusha,03,Arusha Urban,122,Unga Ltd,04,Makaburi Ya Baniani
02,Arusha,03,Arusha Urban,122,Unga Ltd,05,Esso
02,Arusha,03,Arusha Urban,122,Unga Ltd,06,Viwandani
02,Arusha,03,Arusha Urban,132,Sombetini,01,Olamuriaki
02,Arusha,03,Arusha Urban,132,Sombetini,02,Kirika A
02,Arusha,03,Arusha Urban,132,Sombetini,03,Simanjiro
02,Arusha,03,Arusha Urban,132,Sombetini,04,Osunyai
02,Arusha,03,Arusha Urban,132,Sombetini,05,Kirika B
02,Arusha,03,Arusha Urban,142,Ngarenaro,01,Darajani
02,Arusha,03,Arusha Urban,142,Ngarenaro,02,Olmatejo
02,Arusha,03,Arusha Urban,142,Ngarenaro,03,Kambi Ya Fisi
02,Arusha,03,Arusha Urban,142,Ngarenaro,04,Mita Mia Mbili
02,Arusha,03,Arusha Urban,142,Ngarenaro,05,Technical
02,Arusha,03,Arusha Urban,142,Ngarenaro,05,Technical Collage
02,Arusha,03,Arusha Urban,142,Ngarenaro,06,Nhc
02,Arusha,03,Arusha Urban,152,Lavolosi,01,Levolos
